trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
361;1175515824;1173951206.sql;1175515824.sql;74;74;438;438;0;0;0;0;1;0;0;0
362;1176967593;1175515824.sql;1176967593.sql;74;74;438;438;0;0;0;0;0;0;0;0
363;1180605104;1176967593.sql;1180605104.sql;74;74;438;439;0;0;1;0;0;0;0;0
364;1180955101;1180605104.sql;1180955101.sql;74;74;439;438;0;0;0;1;0;0;0;0
365;1183378856;1180955101.sql;1183378856.sql;74;74;438;438;0;0;0;0;0;0;0;0
366;1183380183;1183378856.sql;1183380183.sql;74;74;438;438;0;0;0;0;0;0;0;0
367;1183457514;1183380183.sql;1183457514.sql;74;74;438;439;0;0;1;0;0;0;0;0
368;1183633794;1183457514.sql;1183633794.sql;74;74;439;440;0;0;1;0;0;0;0;0
369;1183994980;1183633794.sql;1183994980.sql;74;74;440;440;0;0;0;0;0;0;0;0
370;1184054169;1183994980.sql;1184054169.sql;74;74;440;440;0;0;0;0;0;0;0;0
371;1184337946;1184054169.sql;1184337946.sql;74;74;440;442;0;0;2;0;0;0;0;0
372;1184343976;1184337946.sql;1184343976.sql;74;74;442;444;0;0;2;0;0;0;0;0
373;1184344092;1184343976.sql;1184344092.sql;74;74;444;442;0;0;0;2;0;0;0;0
374;1189603162;1184344092.sql;1189603162.sql;74;74;442;446;0;0;4;0;2;0;0;0
375;1193915361;1189603162.sql;1193915361.sql;74;74;446;446;0;0;0;0;0;0;0;0
376;1195162562;1193915361.sql;1195162562.sql;74;74;446;446;0;0;0;0;1;0;0;0
377;1201167647;1195162562.sql;1201167647.sql;74;74;446;446;0;0;0;0;1;0;0;0
378;1201170461;1201167647.sql;1201170461.sql;74;69;446;419;0;5;1;0;2;0;0;28
379;1201171158;1201170461.sql;1201171158.sql;69;69;419;419;0;0;0;0;1;0;0;0
380;1201511282;1201171158.sql;1201511282.sql;69;69;419;419;0;0;0;0;0;0;0;0
381;1210580722;1201511282.sql;1210580722.sql;69;71;419;425;2;0;2;1;0;0;5;0
382;1211280019;1210580722.sql;1211280019.sql;71;69;425;420;0;2;0;0;0;0;0;5
383;1212773724;1211280019.sql;1212773724.sql;69;69;420;420;0;0;0;0;0;0;0;0
384;1212781835;1212773724.sql;1212781835.sql;69;70;420;425;1;0;1;0;0;0;4;0
385;1213181011;1212781835.sql;1213181011.sql;70;70;425;425;0;0;0;0;0;0;0;0
386;1213186526;1213181011.sql;1213186526.sql;70;70;425;425;0;0;0;0;0;0;0;0
387;1213193482;1213186526.sql;1213193482.sql;70;70;425;425;0;0;0;0;0;0;0;0
388;1213193859;1213193482.sql;1213193859.sql;70;70;425;425;0;0;0;0;0;0;0;0
389;1213199487;1213193859.sql;1213199487.sql;70;70;425;425;0;0;0;0;0;0;0;0
390;1213199540;1213199487.sql;1213199540.sql;70;70;425;425;0;0;0;0;0;0;0;0
391;1213345621;1213199540.sql;1213345621.sql;70;69;425;422;0;1;1;0;0;0;0;4
392;1215601184;1213345621.sql;1215601184.sql;69;69;422;422;0;0;0;0;2;0;0;0
393;1215684454;1215601184.sql;1215684454.sql;69;69;422;420;0;0;0;2;0;0;0;0
394;1215684817;1215684454.sql;1215684817.sql;69;69;420;420;0;0;0;0;0;0;0;0
395;1216210469;1215684817.sql;1216210469.sql;69;71;420;425;2;0;0;0;0;0;5;0
396;1216368705;1216210469.sql;1216368705.sql;71;71;425;425;0;0;1;1;0;0;0;0
397;1216384782;1216368705.sql;1216384782.sql;71;71;425;425;0;0;0;0;0;0;0;0
398;1216392354;1216384782.sql;1216392354.sql;71;71;425;427;0;0;2;0;0;0;0;0
399;1216909127;1216392354.sql;1216909127.sql;71;71;427;429;0;0;2;0;0;0;0;0
400;1217064404;1216909127.sql;1217064404.sql;71;71;429;429;0;0;0;0;0;0;0;0
401;1217326801;1217064404.sql;1217326801.sql;71;71;429;429;0;0;0;0;0;0;0;0
402;1217334558;1217326801.sql;1217334558.sql;71;71;429;429;0;0;0;0;0;0;0;0
403;1217618141;1217334558.sql;1217618141.sql;71;71;429;429;0;0;0;0;1;0;0;0
404;1217762307;1217618141.sql;1217762307.sql;71;71;429;429;0;0;0;0;0;0;0;0
405;1225101152;1217762307.sql;1225101152.sql;71;71;429;431;0;0;2;0;4;0;0;0
406;1225124399;1225101152.sql;1225124399.sql;71;71;431;431;0;0;0;0;0;0;0;0
407;1225143031;1225124399.sql;1225143031.sql;71;71;431;429;0;0;0;2;4;0;0;0
408;1225288803;1225143031.sql;1225288803.sql;71;71;429;431;0;0;2;0;4;0;0;0
409;1225288936;1225288803.sql;1225288936.sql;71;71;431;431;0;0;0;0;0;0;0;0
410;1225466502;1225288936.sql;1225466502.sql;71;71;431;431;0;0;0;0;0;0;0;0
411;1231939228;1225466502.sql;1231939228.sql;71;71;431;431;0;0;6;6;1;0;0;0
412;1236093016;1231939228.sql;1236093016.sql;71;71;431;431;0;0;1;1;3;0;0;0
413;1236931767;1236093016.sql;1236931767.sql;71;71;431;431;0;0;0;0;0;0;0;0
414;1236931846;1236931767.sql;1236931846.sql;71;71;431;431;0;0;0;0;0;0;0;0
415;1241616909;1236931846.sql;1241616909.sql;71;75;431;455;4;0;0;0;1;0;24;0
416;1242051112;1241616909.sql;1242051112.sql;75;75;455;456;0;0;1;0;0;0;0;0
417;1242830668;1242051112.sql;1242830668.sql;75;75;456;456;0;0;0;0;0;0;0;0
418;1243512591;1242830668.sql;1243512591.sql;75;75;456;456;0;0;0;0;0;0;0;0
419;1243512638;1243512591.sql;1243512638.sql;75;75;456;456;0;0;0;0;0;0;0;0
420;1247739839;1243512638.sql;1247739839.sql;75;75;456;456;0;0;0;0;0;0;0;0
421;1247749579;1247739839.sql;1247749579.sql;75;75;456;456;0;0;0;0;0;0;0;0
422;1248360526;1247749579.sql;1248360526.sql;75;75;456;456;0;0;0;0;0;0;0;0
423;1248962088;1248360526.sql;1248962088.sql;75;75;456;456;0;0;0;0;0;0;0;0
424;1248962312;1248962088.sql;1248962312.sql;75;75;456;456;0;0;0;0;0;0;0;0
425;1249292359;1248962312.sql;1249292359.sql;75;72;456;437;0;3;0;0;0;0;0;19
426;1249292574;1249292359.sql;1249292574.sql;72;72;437;437;0;0;0;0;0;0;0;0
427;1253522652;1249292574.sql;1253522652.sql;72;72;437;437;0;0;0;0;0;0;0;0
428;1254899306;1253522652.sql;1254899306.sql;72;72;437;437;0;0;0;0;0;0;0;0
429;1256035664;1254899306.sql;1256035664.sql;72;72;437;437;0;0;0;0;1;0;0;0
430;1256647052;1256035664.sql;1256647052.sql;72;72;437;437;0;0;0;0;1;0;0;0
431;1256649741;1256647052.sql;1256649741.sql;72;72;437;437;0;0;0;0;0;0;0;0
432;1260790711;1256649741.sql;1260790711.sql;72;72;437;437;0;0;0;0;0;0;0;0
433;1260791895;1260790711.sql;1260791895.sql;72;72;437;438;0;0;1;0;0;0;0;0
434;1262945428;1260791895.sql;1262945428.sql;72;72;438;438;0;0;0;0;1;0;0;0
435;1262946454;1262945428.sql;1262946454.sql;72;72;438;438;0;0;0;0;1;0;0;0
436;1268652439;1262946454.sql;1268652439.sql;72;72;438;438;0;0;0;0;0;0;0;0
437;1268653480;1268652439.sql;1268653480.sql;72;72;438;438;0;0;0;0;0;0;0;0
438;1268653640;1268653480.sql;1268653640.sql;72;72;438;438;0;0;0;0;0;0;0;0
439;1275482069;1268653640.sql;1275482069.sql;72;72;438;438;0;0;0;0;0;0;0;0
440;1275482194;1275482069.sql;1275482194.sql;72;72;438;438;0;0;0;0;1;0;0;0
441;1275482606;1275482194.sql;1275482606.sql;72;72;438;438;0;0;0;0;0;0;0;0
442;1275569140;1275482606.sql;1275569140.sql;72;72;438;438;0;0;1;1;0;0;0;0
443;1275570275;1275569140.sql;1275570275.sql;72;72;438;438;0;0;0;0;0;0;0;0
444;1275992493;1275570275.sql;1275992493.sql;72;72;438;438;0;0;0;0;0;0;0;0
445;1282743799;1275992493.sql;1282743799.sql;72;72;438;438;0;0;0;0;0;0;0;0
446;1282744410;1282743799.sql;1282744410.sql;72;72;438;438;1;1;0;0;0;0;3;3
447;1283354953;1282744410.sql;1283354953.sql;72;72;438;438;0;0;0;0;0;0;0;0
448;1283355056;1283354953.sql;1283355056.sql;72;72;438;438;0;0;0;0;0;0;0;0
449;1283355642;1283355056.sql;1283355642.sql;72;72;438;438;0;0;0;0;0;0;0;0
450;1289470169;1283355642.sql;1289470169.sql;72;73;438;442;1;0;0;0;0;0;4;0
451;1290616003;1289470169.sql;1290616003.sql;73;73;442;442;0;0;0;0;0;1;0;0
452;1290616076;1290616003.sql;1290616076.sql;73;73;442;442;0;0;0;0;0;0;0;0
453;1290616176;1290616076.sql;1290616176.sql;73;73;442;442;0;0;0;0;0;0;0;0
454;1297182856;1290616176.sql;1297182856.sql;73;73;442;442;0;0;0;0;1;0;0;0
455;1297251372;1297182856.sql;1297251372.sql;73;73;442;442;0;0;0;0;0;0;0;0
456;1297262687;1297251372.sql;1297262687.sql;73;73;442;441;0;0;0;1;0;0;0;0
457;1297852436;1297262687.sql;1297852436.sql;73;73;441;441;0;0;0;0;0;0;0;0
458;1299060276;1297852436.sql;1299060276.sql;73;73;441;441;0;0;0;0;0;0;0;0
459;1299062249;1299060276.sql;1299062249.sql;73;73;441;441;0;0;0;0;0;0;0;0
460;1299064116;1299062249.sql;1299064116.sql;73;73;441;441;0;0;0;0;0;0;0;0
461;1299065540;1299064116.sql;1299065540.sql;73;73;441;441;0;0;0;0;0;0;0;0
462;1299083142;1299065540.sql;1299083142.sql;73;73;441;441;0;0;0;0;0;0;0;0
463;1299085928;1299083142.sql;1299085928.sql;73;73;441;441;0;0;0;0;0;0;0;0
464;1299508104;1299085928.sql;1299508104.sql;73;73;441;441;0;0;0;0;0;0;0;0
465;1299598240;1299508104.sql;1299598240.sql;73;73;441;441;0;0;0;0;0;0;0;0
466;1299848628;1299598240.sql;1299848628.sql;73;73;441;440;0;0;0;1;0;0;0;0
467;1300131892;1299848628.sql;1300131892.sql;73;73;440;441;0;0;1;0;0;0;0;0
468;1300963135;1300131892.sql;1300963135.sql;73;73;441;441;0;0;0;0;0;0;0;0
469;1300963654;1300963135.sql;1300963654.sql;73;73;441;441;0;0;0;0;0;0;0;0
470;1300974326;1300963654.sql;1300974326.sql;73;73;441;441;0;0;0;0;0;0;0;0
471;1301662334;1300974326.sql;1301662334.sql;73;73;441;441;0;0;0;0;0;0;0;0
472;1301662610;1301662334.sql;1301662610.sql;73;73;441;441;0;0;0;0;0;0;0;0
473;1304425490;1301662610.sql;1304425490.sql;73;73;441;441;0;0;0;0;0;0;0;0
474;1304681011;1304425490.sql;1304681011.sql;73;73;441;441;0;0;0;0;0;0;0;0
475;1304681121;1304681011.sql;1304681121.sql;73;73;441;440;0;0;0;1;0;0;0;0
476;1304685122;1304681121.sql;1304685122.sql;73;73;440;440;0;0;0;0;0;0;0;0
477;1305287249;1304685122.sql;1305287249.sql;73;73;440;440;0;0;0;0;0;0;0;0
478;1306162357;1305287249.sql;1306162357.sql;73;73;440;440;0;0;0;0;0;0;0;0
479;1309185724;1306162357.sql;1309185724.sql;73;73;440;440;0;0;0;0;0;0;0;0
480;1309186431;1309185724.sql;1309186431.sql;73;73;440;440;0;0;0;0;0;0;0;0
481;1310554686;1309186431.sql;1310554686.sql;73;78;440;467;5;0;0;0;1;0;27;0
482;1311168174;1310554686.sql;1311168174.sql;78;78;467;468;0;0;1;0;0;0;0;0
483;1312448679;1311168174.sql;1312448679.sql;78;78;468;468;0;0;0;0;0;0;0;0
484;1312537053;1312448679.sql;1312537053.sql;78;78;468;468;0;0;0;0;0;0;0;0
485;1312975522;1312537053.sql;1312975522.sql;78;78;468;468;0;0;0;0;0;0;0;0
486;1313059186;1312975522.sql;1313059186.sql;78;78;468;468;0;0;0;0;1;0;0;0
487;1313412244;1313059186.sql;1313412244.sql;78;78;468;468;0;0;0;0;0;0;0;0
488;1314010152;1313412244.sql;1314010152.sql;78;78;468;468;0;0;0;0;0;0;0;0
489;1314010681;1314010152.sql;1314010681.sql;78;78;468;468;0;0;0;0;0;0;0;0
490;1314879088;1314010681.sql;1314879088.sql;78;78;468;468;0;0;0;0;0;0;0;0
491;1317048722;1314879088.sql;1317048722.sql;78;78;468;468;0;0;0;0;0;0;0;0
492;1317129206;1317048722.sql;1317129206.sql;78;78;468;468;0;0;0;0;1;0;0;0
493;1317220974;1317129206.sql;1317220974.sql;78;72;468;462;0;6;24;0;0;0;0;30
494;1317377177;1317220974.sql;1317377177.sql;72;73;462;470;1;0;0;0;0;0;8;0
495;1321632376;1317377177.sql;1321632376.sql;73;73;470;470;0;0;0;0;0;0;0;0
496;1323363652;1321632376.sql;1323363652.sql;73;73;470;470;0;0;0;0;0;0;0;0
497;1324303578;1323363652.sql;1324303578.sql;73;73;470;470;0;0;0;0;0;0;0;0
498;1324303716;1324303578.sql;1324303716.sql;73;73;470;470;0;0;0;0;0;0;0;0
499;1324395896;1324303716.sql;1324395896.sql;73;73;470;470;0;0;0;0;0;0;0;0
500;1324553749;1324395896.sql;1324553749.sql;73;73;470;470;0;0;0;0;0;0;0;0
501;1325585808;1324553749.sql;1325585808.sql;73;73;470;470;0;0;0;0;6;0;0;0
502;1325848218;1325585808.sql;1325848218.sql;73;73;470;470;0;0;0;0;0;0;0;0
503;1326149522;1325848218.sql;1326149522.sql;73;73;470;470;0;0;0;0;0;0;0;0
504;1330430428;1326149522.sql;1330430428.sql;73;73;470;470;0;0;0;0;0;0;0;0
505;1330679659;1330430428.sql;1330679659.sql;73;74;470;476;1;0;0;0;2;0;6;0
506;1330686978;1330679659.sql;1330686978.sql;74;74;476;476;0;0;0;0;0;0;0;0
507;1332949372;1330686978.sql;1332949372.sql;74;74;476;476;0;0;0;0;0;0;0;0
508;1334240451;1332949372.sql;1334240451.sql;74;74;476;476;0;0;0;0;0;0;0;0
509;1337696614;1334240451.sql;1337696614.sql;74;74;476;476;0;0;0;0;0;0;0;0
510;1338548383;1337696614.sql;1338548383.sql;74;75;476;481;1;0;0;0;0;0;5;0
511;1338977700;1338548383.sql;1338977700.sql;75;75;481;483;1;1;5;2;1;0;4;5
512;1339077627;1338977700.sql;1339077627.sql;75;75;483;483;0;0;0;0;0;0;0;0
513;1339154049;1339077627.sql;1339154049.sql;75;75;483;483;0;0;0;0;0;0;0;0
514;1339663522;1339154049.sql;1339663522.sql;75;75;483;484;0;0;1;0;0;0;0;0
515;1340642120;1339663522.sql;1340642120.sql;75;75;484;484;0;0;0;0;0;0;0;0
516;1341480577;1340642120.sql;1341480577.sql;75;75;484;484;0;0;0;0;0;0;0;0
517;1344506938;1341480577.sql;1344506938.sql;75;75;484;484;0;0;0;0;0;0;0;0
518;1344507033;1344506938.sql;1344507033.sql;75;75;484;484;0;0;0;0;0;0;0;0
519;1351169612;1344507033.sql;1351169612.sql;75;75;484;484;0;0;0;0;0;0;0;0
520;1351510749;1351169612.sql;1351510749.sql;75;75;484;485;0;0;2;1;0;1;0;0
521;1351515509;1351510749.sql;1351515509.sql;75;75;485;485;0;0;0;0;7;0;0;0
522;1352108367;1351515509.sql;1352108367.sql;75;75;485;485;0;0;0;0;0;0;0;0
523;1352114754;1352108367.sql;1352114754.sql;75;75;485;486;0;0;1;0;0;0;0;0
524;1352127812;1352114754.sql;1352127812.sql;75;75;486;486;0;0;0;0;0;0;0;0
525;1358336782;1352127812.sql;1358336782.sql;75;75;486;487;0;0;1;0;0;0;0;0
526;1359736223;1358336782.sql;1359736223.sql;75;75;487;487;0;0;0;0;1;0;0;0
527;1359737080;1359736223.sql;1359737080.sql;75;75;487;486;0;0;0;1;0;0;0;0
528;1359980809;1359737080.sql;1359980809.sql;75;75;486;486;0;0;0;0;0;0;0;0
