trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
308;1321719988;1321029458.sql;1321719988.sql;51;51;322;322;0;0;0;0;1;0;0;0
309;1322068443;1321719988.sql;1322068443.sql;51;50;322;316;0;1;0;0;0;0;0;6
310;1322643316;1322068443.sql;1322643316.sql;50;50;316;317;0;0;1;0;0;0;0;0
311;1322661275;1322643316.sql;1322661275.sql;50;50;317;316;0;0;0;1;0;0;0;0
312;1322665000;1322661275.sql;1322665000.sql;50;50;316;317;0;0;1;0;0;0;0;0
313;1324559929;1322665000.sql;1324559929.sql;50;50;317;317;0;0;0;0;0;0;0;0
314;1325603285;1324559929.sql;1325603285.sql;50;50;317;318;0;0;1;0;0;0;0;0
315;1325603675;1325603285.sql;1325603675.sql;50;50;318;318;0;0;0;0;0;0;0;0
316;1325615606;1325603675.sql;1325615606.sql;50;50;318;318;0;0;0;0;0;0;0;0
317;1326236583;1325615606.sql;1326236583.sql;50;51;318;322;1;0;0;0;0;0;4;0
318;1326272756;1326236583.sql;1326272756.sql;51;50;322;318;0;1;0;0;0;0;0;4
319;1328544472;1326272756.sql;1328544472.sql;50;50;318;318;0;0;0;0;1;0;0;0
320;1329345729;1328544472.sql;1329345729.sql;50;50;318;318;0;0;0;0;0;0;0;0
321;1329427973;1329345729.sql;1329427973.sql;50;50;318;318;0;0;0;0;0;0;0;0
322;1330992558;1329427973.sql;1330992558.sql;50;50;318;318;0;0;0;0;0;0;0;0
